Time,Price,Signal_Mode,Side,4H_Trend,1H_Stoch,1H_ADX,5m_EMA_Diff,Decision,Reason
2025-11-06 15:19:00,197.6,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:22:00,199.19,SNIPER_FVG,LONG,BAJISTA,0.0,28.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 15:23:00,198.85,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:24:00,198.66,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:25:00,198.68,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:26:00,198.26,SNIPER_FVG,LONG,BAJISTA,0.0,28.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 15:27:00,198.12,SNIPER_FVG,LONG,BAJISTA,0.0,28.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 15:28:00,198.03,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:29:00,197.92,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:30:00,197.67,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:31:00,197.68,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:32:00,197.43,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:33:00,197.17,SNIPER_FVG,LONG,BAJISTA,0.0,28.4,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 15:34:00,196.6,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 15:35:00,196.41,SNIPER_FVG,SHORT,BAJISTA,0.0,28.4,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:05:00,196.16,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:06:00,196.47,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:07:00,196.2,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:08:00,196.25,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:37:00,194.75,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:38:00,194.75,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:44:00,193.45,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:45:00,193.6,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:46:00,194.81,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:47:00,194.81,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:48:00,194.58,SNIPER_FVG,LONG,BAJISTA,0.0,31.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 16:49:00,194.13,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:50:00,193.45,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:51:00,193.45,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:52:00,194.84,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:55:00,194.9,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:56:00,194.78,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:57:00,194.88,SNIPER_FVG,SHORT,BAJISTA,0.0,31.6,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 16:58:00,195.1,SNIPER_FVG,LONG,BAJISTA,0.0,31.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 16:59:00,195.11,SNIPER_FVG,LONG,BAJISTA,0.0,31.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:00:00,195.48,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:01:00,195.6,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:02:00,195.4,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:03:00,194.91,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:04:00,195.1,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:05:00,195.14,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:07:00,194.83,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:08:00,194.52,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:09:00,195.25,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:10:00,195.72,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:11:00,196.0,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:12:00,195.52,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:13:00,195.13,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:14:00,194.87,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:15:00,194.65,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:16:00,194.64,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:17:00,194.71,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:18:00,194.84,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:19:00,194.96,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:20:00,194.59,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:21:00,194.14,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:22:00,194.24,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:23:00,194.42,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:24:00,194.79,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:25:00,195.01,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:26:00,195.04,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:27:00,196.01,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:28:00,195.84,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:29:00,196.11,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:30:00,195.95,TREND_FOLLOWING,SHORT,BAJISTA,10.4,34.1,-0.18,REJECTED,1H Agotado (Stoch)
2025-11-06 17:31:00,195.94,TREND_FOLLOWING,SHORT,BAJISTA,10.4,34.1,-0.18,REJECTED,1H Agotado (Stoch)
2025-11-06 17:32:00,196.15,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.18,REJECTED,1H Agotado (Stoch)
2025-11-06 17:33:00,196.25,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.18,REJECTED,1H Agotado (Stoch)
2025-11-06 17:34:00,195.91,TREND_FOLLOWING,SHORT,BAJISTA,10.4,34.1,-0.18,REJECTED,1H Agotado (Stoch)
2025-11-06 17:35:00,196.28,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.1,REJECTED,1H Agotado (Stoch)
2025-11-06 17:36:00,196.39,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.1,REJECTED,1H Agotado (Stoch)
2025-11-06 17:37:00,196.2,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.1,REJECTED,1H Agotado (Stoch)
2025-11-06 17:38:00,195.94,TREND_FOLLOWING,SHORT,BAJISTA,10.4,34.1,-0.1,REJECTED,1H Agotado (Stoch)
2025-11-06 17:39:00,195.79,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.1,REJECTED,1H Agotado (Stoch)
2025-11-06 17:40:00,196.08,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,-0.03,REJECTED,Contra Tendencia 4H
2025-11-06 17:41:00,196.06,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,-0.03,REJECTED,Contra Tendencia 4H
2025-11-06 17:42:00,196.07,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,-0.03,REJECTED,Contra Tendencia 4H
2025-11-06 17:43:00,196.05,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,-0.03,REJECTED,Contra Tendencia 4H
2025-11-06 17:44:00,195.84,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,-0.03,REJECTED,1H Agotado (Stoch)
2025-11-06 17:45:00,196.1,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:46:00,196.24,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:47:00,196.6,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:48:00,196.92,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:49:00,196.95,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:50:00,197.36,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:51:00,197.47,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:52:00,197.26,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:53:00,197.16,SNIPER_FVG,LONG,BAJISTA,10.4,34.1,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 17:54:00,197.58,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:55:00,197.61,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:56:00,197.66,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:57:00,197.53,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:58:00,197.74,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 17:59:00,197.6,SNIPER_FVG,SHORT,BAJISTA,10.4,34.1,0.0,REJECTED,1H Agotado (Stoch)
2025-11-06 18:00:00,197.38,SNIPER_FVG,SHORT,BAJISTA,35.6,34.6,0.0,AUTHORIZED,FVG + Filtros OK + Gatillo OK
2025-11-06 18:50:00,199.65,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:51:00,199.55,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:53:00,199.19,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:54:00,199.04,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:55:00,198.88,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:56:00,198.66,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:57:00,198.5,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:58:00,198.23,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 18:59:00,198.23,SNIPER_FVG,LONG,BAJISTA,35.6,34.6,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:00:00,198.23,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:01:00,198.38,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:02:00,198.07,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:03:00,198.0,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:04:00,197.99,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:05:00,198.26,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:06:00,198.59,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:07:00,198.59,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:08:00,198.33,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:09:00,198.31,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:10:00,198.16,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:11:00,198.6,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:12:00,198.47,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:13:00,198.66,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:14:00,198.76,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:15:00,199.36,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:16:00,199.32,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:17:00,199.1,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:18:00,198.95,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:19:00,198.61,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:20:00,198.48,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:21:00,198.36,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:22:00,198.32,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:23:00,198.41,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:24:00,198.28,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:25:00,198.23,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:26:00,197.99,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:27:00,198.01,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:28:00,198.51,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:29:00,198.52,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:30:00,198.07,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:31:00,198.37,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:32:00,198.7,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-06 19:33:00,198.5,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:34:00,198.25,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:35:00,198.25,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:36:00,198.62,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-06 19:37:00,198.67,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-06 19:38:00,198.87,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-06 19:39:00,198.75,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-06 19:40:00,198.29,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:44:00,198.22,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:45:00,198.24,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:46:00,198.05,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:47:00,198.15,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:49:00,198.01,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:50:00,198.26,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:51:00,198.16,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:52:00,197.99,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:53:00,198.12,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:54:00,198.52,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:55:00,198.45,SNIPER_FVG,LONG,BAJISTA,100.0,34.5,0.0,REJECTED,Contra Tendencia 4H
2025-11-06 19:56:00,198.65,SNIPER_FVG,SHORT,BAJISTA,100.0,34.5,0.0,AUTHORIZED,FVG + Filtros OK + Gatillo OK
2025-11-07 03:19:00,201.04,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:21:00,200.62,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:22:00,200.49,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:23:00,200.28,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:24:00,199.38,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:26:00,198.89,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:27:00,199.25,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:28:00,199.18,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:29:00,199.19,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:30:00,198.99,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:31:00,198.84,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:32:00,198.95,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:33:00,198.89,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:34:00,198.74,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:36:00,199.16,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:37:00,198.72,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:38:00,198.89,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:41:00,198.99,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:43:00,199.42,SNIPER_FVG,SHORT,BAJISTA,62.7,25.0,0.0,REJECTED,Falta Gatillo RSI 1m
2025-11-07 03:44:00,198.97,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:45:00,198.74,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:46:00,198.78,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:47:00,198.82,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:48:00,198.96,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:49:00,198.78,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.0,REJECTED,Contra Tendencia 4H
2025-11-07 03:50:00,198.88,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.16,REJECTED,Contra Tendencia 4H
2025-11-07 03:51:00,199.03,TREND_FOLLOWING,LONG,BAJISTA,62.7,25.0,0.16,REJECTED,Contra Tendencia 4H
2025-11-07 03:52:00,198.75,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.16,REJECTED,Contra Tendencia 4H
2025-11-07 03:53:00,198.63,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.16,REJECTED,Contra Tendencia 4H
2025-11-07 03:54:00,198.66,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.16,REJECTED,Contra Tendencia 4H
2025-11-07 03:55:00,198.67,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.08,REJECTED,Contra Tendencia 4H
2025-11-07 03:56:00,198.97,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.08,REJECTED,Contra Tendencia 4H
2025-11-07 03:57:00,198.93,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.08,REJECTED,Contra Tendencia 4H
2025-11-07 03:58:00,198.81,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.08,REJECTED,Contra Tendencia 4H
2025-11-07 03:59:00,198.68,SNIPER_FVG,LONG,BAJISTA,62.7,25.0,0.08,REJECTED,Contra Tendencia 4H
2025-11-07 04:00:00,198.82,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,0.02,REJECTED,Contra Tendencia 4H
2025-11-07 04:01:00,199.03,TREND_FOLLOWING,LONG,BAJISTA,100.0,23.4,0.02,REJECTED,ADX 1H Débil
2025-11-07 04:02:00,198.63,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,0.02,REJECTED,Contra Tendencia 4H
2025-11-07 04:03:00,198.71,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,0.02,REJECTED,Contra Tendencia 4H
2025-11-07 04:04:00,198.7,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,0.02,REJECTED,Contra Tendencia 4H
2025-11-07 04:05:00,198.52,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,-0.07,REJECTED,Contra Tendencia 4H
2025-11-07 04:06:00,198.48,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,-0.07,REJECTED,Contra Tendencia 4H
2025-11-07 04:07:00,198.59,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,-0.07,REJECTED,Contra Tendencia 4H
2025-11-07 04:08:00,198.52,SNIPER_FVG,LONG,BAJISTA,100.0,23.4,-0.07,REJECTED,Contra Tendencia 4H
